relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01s73z,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01hlwv,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01_4lx,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/02zs4,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01yx7f,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/019rl6,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01b39j,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0cv9b,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0841v,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/061v5m,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0dq23,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0k9ts,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0z90c,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l8sx,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/03mnk,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/07gyp7,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01dfb6,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/07_dn,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/03xsby,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0gvbw,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01qygl,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0537b,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/04htfd,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0hpt3,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/02ktt7,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/045c7b,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0lwkh,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01ym8l,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/04qhdf,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/087c7,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/03sc8,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/02l48d,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0py9b,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01zpmq,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/03s7h,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01npw8,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0hkqn,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0vlf,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01yfp7,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0dmtp,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/03y7ml,1,1,1.0
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/03d6fyn,1,1,1.0
http://bias.org/vocab/base/schemastaging/tv_program_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/language,http://bias.org/entity/m/02v5xg,9,5,0.5555556
http://bias.org/vocab/base/schemastaging/tv_program_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/language,http://bias.org/entity/m/03q4hl,9,7,0.7777778
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmfb,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/01k8vh,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm2v,7,6,0.85714287
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmbv,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0fw9vx,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm9w,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmjr,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmm4,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmj7,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/02pqcfz,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmk7,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm64,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm3v,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmgb,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm6n,7,6,0.85714287
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0bwjj,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmdb,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/02r2qt7,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm8l,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmfv,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm5b,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm74,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmh7,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm4b,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/04cxw5b,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jml5,7,4,0.5714286
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jm7n,7,6,0.85714287
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmcb,7,5,0.71428573
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0jmmn,7,5,0.71428573
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0ckd1,221,221,1.0
http://bias.org/vocab/base/contractbridge/bridge_tournament/standing./base/contractbridge/bridge_tournament_standings/second_place,http://bias.org/entity/m/02wvdvn,4,4,1.0
http://bias.org/vocab/base/popstra/restaurant/restaurant_choice./base/popstra/restaurant_choice/diner,http://bias.org/entity/m/018c_r,19,11,0.57894737
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/0187nd,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/06pwq,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/01jswq,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/02zd460,3,3,1.0
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/07szy,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/01jq34,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/05krk,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/04344j,3,3,1.0
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/04hgpt,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/012vwb,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/03v6t,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/02zc7f,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/0m9_5,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/01rgdw,3,2,0.6666667
http://bias.org/vocab/education/university/fraternities_and_sororities,http://bias.org/entity/m/017zq0,3,2,0.6666667
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/position,http://bias.org/entity/m/01ypc,14,8,0.5714286
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/position,http://bias.org/entity/m/049n7,14,9,0.64285713
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/position,http://bias.org/entity/m/07l8x,14,9,0.64285713
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/position,http://bias.org/entity/m/0713r,14,9,0.64285713
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nrnz,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0t_07,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0p9z5,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mx2h,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mx0f,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0167q3,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0rh6k,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l38x,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mwk9,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n3ll,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0m24v,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/094jv,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nj1c,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0tr3p,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l2jt,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0drsm,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0g_wn2,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mpbx,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0qkcb,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n5dt,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0jgg3,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0fc_p,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mnrb,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mn0v,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0m7d0,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mlvc,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n6nl,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mxsm,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l_v1,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0cc07,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0fczy,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09dfcj,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mx7f,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0lmb5,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mzvm,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01cx_,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l30v,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n4mk,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0jgk3,1,1,1.0
