Rule,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?a  <http://bias.org/vocab/education/educational_institution_campus/educational_institution>  ?h  ?h  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b   => ?a  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b,0.734567901,1,1,119,119,119,?a
?g  <http://bias.org/vocab/education/educational_institution/campuses>  ?a  ?g  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b   => ?a  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b,0.734567901,1,1,119,119,119,?a
?g  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?a  ?g  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b   => ?a  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b,0.049382716,0.888888889,1,8,9,8,?a
?a  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?h  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b   => ?a  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b,0.049382716,1,1,8,8,8,?a
?g  <http://bias.org/vocab/education/educational_institution_campus/educational_institution>  ?a  ?g  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b   => ?a  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b,0.734567901,1,1,119,119,119,?a
?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?h  ?b  <http://bias.org/vocab/organization/organization_member/member_of./organization/organization_membership/organization>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.046938776,0.107981221,0.315068493,23,213,73,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?b  ?a  <http://bias.org/vocab/time/event/locations>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.012244898,0.75,0.857142857,6,8,7,?b
?b  <http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants>  ?h  ?a  <http://bias.org/vocab/time/event/locations>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.151020408,0.117647059,0.122516556,74,629,604,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?h  ?b  <http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.279591837,0.184636119,0.187928669,137,742,729,?b
?h  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b  ?a  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.001845495,0.175438596,50,27093,285,?a
?b  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?h  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.246938776,0.142857143,0.290167866,121,847,417,?b
?b  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?h  ?a  <http://bias.org/vocab/time/event/locations>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.065306122,0.053067993,0.156097561,32,603,205,?b
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.046938776,0.181102362,0.442307692,23,127,52,?b
?b  <http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to>  ?h  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.13877551,0.091275168,0.213836478,68,745,318,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?g  ?g  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.034693878,0.607142857,0.607142857,17,28,28,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?h  ?b  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.044897959,0.122222222,0.229166667,22,180,96,?b
?b  <http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants>  ?h  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.624489796,0.154311649,0.159126365,306,1983,1923,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?g  ?g  <http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.267346939,0.171465969,0.174899866,131,764,749,?b
?h  <http://bias.org/vocab/base/locations/continents/countries_within>  ?b  ?a  <http://bias.org/vocab/time/event/locations>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.07755102,0.040425532,0.103542234,38,940,367,?b
?h  <http://bias.org/vocab/location/location/partially_contains>  ?b  ?a  <http://bias.org/vocab/time/event/locations>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.040816327,0.105820106,0.206185567,20,189,97,?b
?g  <http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants>  ?b  ?a  <http://bias.org/vocab/time/event/locations>  ?g   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.136734694,0.105015674,0.109298532,67,638,613,?b
?g  <http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants>  ?b  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?g   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.624489796,0.145714286,0.150147203,306,2100,2038,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?h  ?h  <http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.048979592,0.375,0.52173913,24,64,46,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?h  ?h  <http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.016326531,0.060150376,0.137931034,8,133,58,?b
?h  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?b  ?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.012244898,0.428571429,0.75,6,14,8,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?h  ?h  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.042857143,0.111702128,0.238636364,21,188,88,?b
?h  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?b  ?a  <http://bias.org/vocab/time/event/locations>  ?h   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.06122449,0.049180328,0.157894737,30,610,190,?b
?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?g  ?g  <http://bias.org/vocab/user/ktrueman/default_domain/international_organization/member_states>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.03877551,0.263888889,0.333333333,19,72,57,?b
?g  <http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to>  ?b  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?g   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.144897959,0.106766917,0.22829582,71,665,311,?b
?g  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?b  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?g   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.046938776,0.71875,0.793103448,23,32,29,?b
?a  <http://bias.org/vocab/base/culturalevent/event/entity_involved>  ?g  ?g  <http://bias.org/vocab/people/person/nationality>  ?b   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.075510204,0.333333333,0.389473684,37,111,95,?b
?g  <http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins>  ?b  ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?g   => ?a  <http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants>  ?b,0.23877551,0.135103926,0.293969849,117,866,398,?b
?g  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?a  ?g  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.001803882,0.175438596,50,27718,285,?a
?b  <http://bias.org/vocab/education/field_of_study/students_majoring./education/education/student>  ?h  ?h  <http://bias.org/vocab/people/person/employment_history./business/employment_tenure/company>  ?a   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.010251631,0.340206186,0.634615385,33,97,52,?a
?b  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?h   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.012426219,0.341880342,0.341880342,40,117,117,?a
?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language>  ?h  ?b  <http://bias.org/vocab/education/field_of_study/students_majoring./education/education/major_field_of_study>  ?h   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.017707363,0.036608863,0.210332103,57,1557,271,?a
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?h  ?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.029530201,0.000487913,0.111675127,22,45090,197,?a
?a  <http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language>  ?h  ?h  <http://bias.org/vocab/education/field_of_study/students_majoring./education/education/major_field_of_study>  ?b   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.013358186,0.028495693,0.158088235,43,1509,272,?a
?a  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?h  ?h  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.052190121,1,1,168,168,168,?a
?g  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?a  ?g  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.052190121,0.913043478,1,168,184,168,?a
?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?h  ?h  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.028187919,0.000460971,0.104477612,21,45556,201,?a
?g  <http://bias.org/vocab/dataworld/gardening_hint/split_to>  ?b  ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?g   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.012426219,0.179372197,0.179372197,40,223,223,?a
?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/student>  ?h  ?b  <http://bias.org/vocab/education/field_of_study/students_majoring./education/education/student>  ?h   => ?a  <http://bias.org/vocab/education/educational_institution/students_graduates./education/education/major_field_of_study>  ?b,0.089779435,0.622844828,0.673659674,289,464,429,?a
?a  <http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant>  ?b  ?b  <http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse>  ?a   => ?a  <http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity>  ?b,0.029661017,0.205882353,0.538461538,7,34,13,?a
